"","gene","outcome","method","nsnp","b","se","pval","fdr"
"878","UBXN6","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.365970036225536,0.10852176075322,0.000745379600720364,0.0117502707709177
"888","MERTK","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.108024115855553,0.0322267802017942,0.000802304808196547,0.0120345721229482
"907","MED10","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.200782963469566,0.0635882681256829,0.00159102430255158,0.020590392325034
"918","SOGA3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.39804273426209,0.0912565076533765,1.28996122437096e-05,0.000541783714235805
"921","ZNF746","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.286916637332564,0.0504206907320998,1.26701805838992e-08,1.33036896130941e-06
"924","MFSD3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.440216923310708,0.105638993009827,3.08388107967073e-05,0.0011624869368624
"926","FUT2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.135964643759088,0.0417841700466825,0.00113802303614735,0.0159323225060629
"963","FUT11","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.204480792508123,0.052323055360897,9.30464376670035e-05,0.00257234858550825
"965","JAK1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.315449092246214,0.0777642409689795,4.98178151345671e-05,0.00174362352970985
"975","MARK3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.288048650214869,0.0592303100334086,1.15504940921806e-06,6.38316778778401e-05
"986","IQCN","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.129186892563832,0.0345955137008698,0.000188305773923916,0.00429828397000242
"995","RNF185","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.171970615145142,0.0541825592034126,0.00150399853026923,0.0197399807097836
"1007","LIMK2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.291443042211372,0.089468321782958,0.00112398329194478,0.0159323225060629
"1041","WBP2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.218153677537842,0.0742990017476821,0.0033230402155588,0.0383427717179862
"1047","IQGAP1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.14423691126729,0.0402163024305542,0.000335109568091732,0.006679226224098
