"","gene","outcome","method","nsnp","b","se","pval","fdr"
"430","OVOL1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.105206087262199,0.0235374876480504,7.83203818048171e-06,0.000490372612744605
"431","CD40","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.141597489558093,0.0274722069057387,2.54704069964785e-07,2.87051486850312e-05
"433","BORCS8","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.330128176844335,0.0911798446876103,0.000293890330881851,0.00788605721199635
"444","PSMC3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.310278424407265,0.0862931756256443,0.000323606130374205,0.00809507465551341
"449","PEX7","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.315083640232056,0.0747614303809451,2.50308537700391e-05,0.00122651183473192
"450","NTN5","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.147390662559519,0.0426437800796486,0.000547599441788172,0.0121008739391229
"455","KMT5A","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.379841616941648,0.0789221647302446,1.48782812099144e-06,0.000128983253258258
"470","DHX34","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.0972687035873942,0.0313173975689955,0.0018970088802429,0.0277653117926461
"512","FADS6","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.257367348602168,0.0709263183633548,0.000284898426321426,0.00783123235278652
"520","TRIM47","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.0818508392132013,0.0276975117075,0.00312497408619134,0.0429493389650931
"521","MCM9","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.203216093893832,0.0533954050322185,0.000141305270781107,0.00459169881782854
"523","DHX40","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.205739896744232,0.0601860085964132,0.000629902869128491,0.0133317741051611
"555","DDX6","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.305853277835588,0.0820192034812222,0.000192207040979767,0.00585452257254587
"572","PPA2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.178063040599797,0.046814151175921,0.000142599342168588,0.00459169881782854
"573","PLCH2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.256684980979315,0.0572485378089095,7.33615104463578e-06,0.000486343660429678
"574","ATP6V0A1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.538757855067621,0.0907702375316755,2.93126261850713e-09,8.25883242764383e-07
"584","MADD","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.247657250364162,0.0546180152460414,5.77808821717771e-06,0.000434127028050619
"593","IFITM3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.959883869554103,0.171882189679728,2.34312478042276e-08,3.30087703442057e-06
"611","PCNX3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.325743162633652,0.0762728193584693,1.94805022751175e-05,0.000997933002911703
"623","ASF1A","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.309268181194862,0.079336746354619,9.692208164985e-05,0.00352358664578648
"633","MXD3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.139106696091504,0.0361795458559697,0.000120602150624016,0.00424745699228956
"647","RNF185","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.14620507937705,0.0444021267770278,0.000992128371992216,0.0174707605505504
"663","REL","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.354387024964223,0.10603339163619,0.000831108692888119,0.0151074112400792
"665","ZNF561","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.319049314728169,0.0717229100244296,8.65284708996639e-06,0.000513250456336428
"694","AFF1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.10411346656599,0.026239016906407,7.25125550144411e-05,0.00282500372863184
"711","INTS8","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.111758033855448,0.0381155934315591,0.00336698162222816,0.0455239081110901
"726","ZGPAT","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.300976784995807,0.0945484247827078,0.00145602493419313,0.0223266837580852
"744","EAF2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.267574592419313,0.0841077142319378,0.0014659934322079,0.0223266837580852
"788","EPS15L1","multiple sclerosis || id:ieu-b-18","Inverse variance weighted",2,-0.176459808571269,0.0449456732018597,8.63454411556359e-05,0.00324371040608006
"791","TUBGCP6","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.194113772325767,0.0606951313449812,0.00138299371946139,0.021952590448352
"792","EFCAB13","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.124865369276565,0.0285577004950796,1.22894426151766e-05,0.000659533420347812
"859","SF3B2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.0925892854195482,0.0299490316340577,0.00199106458518152,0.0287168525572728
"866","DNAJC5","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.3535654745214,0.109925310357134,0.00129802742442698,0.0212659632127221
"871","GALC","multiple sclerosis || id:ieu-b-18","Inverse variance weighted",2,-0.11979740698967,0.0344107890439657,0.000498816988264529,0.0112433349154825
"876","ZCCHC8","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.569991580870417,0.106215298603965,8.03329108252623e-08,1.0059465611119e-05
"885","TSPAN31","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.416679046062781,0.0714173075384809,5.39758291077495e-09,1.21661518808867e-06
"892","TRMT13","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.349899926915599,0.0915943385861751,0.000133395252021435,0.00455564997055023
"895","TP53AIP1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.240365191493245,0.0716611567162631,0.000795974609229349,0.0150150015866993
"907","C1orf52","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.206931654324959,0.0466482067662046,9.16439401195216e-06,0.000516413602573504
"933","CCDC88B","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.0728985348410417,0.0183748726742912,7.26930861848478e-05,0.00282500372863184
"960","CASQ1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.218537314226721,0.0428701986658898,3.4389394534057e-07,3.52334978544384e-05
"966","TYK2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.234012472877632,0.0570105350782625,4.04799063126437e-05,0.00182483417657398
"989","JUP","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.183779236750079,0.050093934137949,0.000243794164667473,0.00723042167316425
"1002","EMILIN3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.150630058055424,0.0469964568963907,0.00134998455984561,0.0217347514135143
"1004","PLEK","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.111102288715227,0.0348795742961818,0.00144598563437784,0.0223266837580852
"1040","IQCB1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.148161510519403,0.0260923995140272,1.36008331363533e-08,2.55468982411169e-06
"1041","DOK6","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.220847216899249,0.0745613995536217,0.00305696363319024,0.0425333088222888
"1043","MEF2B","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.102569264954165,0.0282136766318339,0.000277501375446936,0.00781860125321743
"1069","MED10","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.11122074845632,0.0352237792079984,0.00159102430255158,0.0235932156444162
"1073","IL7","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.133613253700664,0.0238106224666901,2.00582930982371e-08,3.22938518881618e-06
"1103","RGS14","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.143551931873117,0.0346398423264289,3.41109556993092e-05,0.00160179362804673
"1122","IQGAP1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.0913783791855609,0.0254782253769307,0.000335109568091732,0.00809507465551341
